Generation,Fitness,Waypoints
1,302.7181949451566,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":106.85873474537499,""Y"":78.03778202286585}},{""Position"":{""X"":124.32196341491078,""Y"":88.61409058616425}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
1,247.77216215133666,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":-54.13470415150876,""Y"":109.46472479906147}},{""Position"":{""X"":-30.651688431992724,""Y"":81.54361303782608}}]"
1,298.49878959655763,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":64.45876139354488,""Y"":112.1913004580863}},{""Position"":{""X"":106.71387306471796,""Y"":241.61355363564684}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":103.01130106072085,""Y"":229.31571362707044}}]"
1,297.099081325531,"[{""Position"":{""X"":790.7471815052583,""Y"":813.8352564537357}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":73.97828285275278,""Y"":187.65505873389253}}]"
1,302.7318497493863,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":106.85873474537499,""Y"":78.03778202286585}},{""Position"":{""X"":124.32196341491078,""Y"":88.61409058616425}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
1,303.5795286178589,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":106.85873474537499,""Y"":78.03778202286585}},{""Position"":{""X"":124.32196341491078,""Y"":88.61409058616425}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
1,239.42657594680787,"[{""Position"":{""X"":790.7471815052583,""Y"":813.8352564537357}},{""Position"":{""X"":106.62389941554227,""Y"":158.27840749896382}},{""Position"":{""X"":14.821264478432104,""Y"":58.309050851135936}},{""Position"":{""X"":107.73577525790867,""Y"":34.59475495272979}},{""Position"":{""X"":143.07209693382904,""Y"":69.93107662865017}}]"
1,308.10723705291747,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
1,305.8022009849548,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":44.95233979709886,""Y"":78.62666782459026}},{""Position"":{""X"":106.71387306471796,""Y"":241.61355363564684}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":103.01130106072085,""Y"":229.31571362707044}}]"
1,299.3303931236267,"[{""Position"":{""X"":34.92288530886236,""Y"":58.301252716773035}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
1,301.3937551498413,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":73.97828285275278,""Y"":187.65505873389253}}]"
1,315.6256574630737,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
0,0,"[{""Position"":{""X"":3.888807626289093,""Y"":3.888807626289093}},{""Position"":{""X"":-10.979416166409036,""Y"":18.757031418987225}},{""Position"":{""X"":-8.917920721700769,""Y"":18.757031418987225}},{""Position"":{""X"":15.994475263962519,""Y"":18.757031418987225}},{""Position"":{""X"":58.633657114073706,""Y"":18.757031418987225}}]"
2,315.6256574630737,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
2,285.77562656402586,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":106.85873474537499,""Y"":78.03778202286585}},{""Position"":{""X"":124.32196341491078,""Y"":88.61409058616425}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":143.07209693382904,""Y"":69.93107662865017}}]"
2,339.69258365631106,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":-54.13470415150876,""Y"":109.46472479906147}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
2,297.3362263679504,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":73.97828285275278,""Y"":187.65505873389253}}]"
2,307.537503528595,"[{""Position"":{""X"":34.92288530886236,""Y"":58.301252716773035}},{""Position"":{""X"":44.95233979709886,""Y"":78.62666782459026}},{""Position"":{""X"":106.71387306471796,""Y"":241.61355363564684}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":103.01130106072085,""Y"":229.31571362707044}}]"
2,319.8250901222229,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":106.85873474537499,""Y"":78.03778202286585}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":-54.13470415150876,""Y"":109.46472479906147}},{""Position"":{""X"":-30.651688431992724,""Y"":81.54361303782608}}]"
2,307.0850524902344,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":106.85873474537499,""Y"":78.03778202286585}},{""Position"":{""X"":124.32196341491078,""Y"":88.61409058616425}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":103.01130106072085,""Y"":229.31571362707044}}]"
2,252.60380277633666,"[{""Position"":{""X"":790.7471815052583,""Y"":813.8352564537357}},{""Position"":{""X"":106.62389941554227,""Y"":158.27840749896382}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
2,309.2117126464844,"[{""Position"":{""X"":-23.35423655110765,""Y"":23.354236551107654}},{""Position"":{""X"":106.62389941554227,""Y"":158.27840749896382}},{""Position"":{""X"":14.821264478432104,""Y"":58.309050851135936}},{""Position"":{""X"":79.59743312091132,""Y"":58.309050851135936}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
2,326.68738040924075,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":73.97828285275278,""Y"":187.65505873389253}}]"
2,324.73211641311644,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":64.45876139354488,""Y"":112.1913004580863}},{""Position"":{""X"":106.71387306471796,""Y"":241.61355363564684}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
2,301.77510619163513,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
2,331.1795274734497,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":-54.13470415150876,""Y"":109.46472479906147}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
2,327.755574798584,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":43.459291620848816,""Y"":70.7105168213848}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
2,313.54611148834226,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
0,0,"[{""Position"":{""X"":3.888807626289093,""Y"":3.888807626289093}},{""Position"":{""X"":-10.979416166409036,""Y"":18.757031418987225}},{""Position"":{""X"":-8.917920721700769,""Y"":18.757031418987225}},{""Position"":{""X"":15.994475263962519,""Y"":18.757031418987225}},{""Position"":{""X"":58.633657114073706,""Y"":18.757031418987225}}]"
3,335.4514747619629,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":73.97828285275278,""Y"":187.65505873389253}}]"
3,320.2335947036743,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,296.7616127967834,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,315.19864120483396,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,319.12855405807494,"[{""Position"":{""X"":34.92288530886236,""Y"":58.301252716773035}},{""Position"":{""X"":44.95233979709886,""Y"":78.62666782459026}},{""Position"":{""X"":106.71387306471796,""Y"":241.61355363564684}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,316.2980052947998,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
3,346.1139370918274,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,352.88390045166017,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,345.0589946746826,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,266.4291920661926,"[{""Position"":{""X"":790.7471815052583,""Y"":813.8352564537357}},{""Position"":{""X"":106.62389941554227,""Y"":158.27840749896382}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,313.87980632781984,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
3,321.74787921905516,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,320.11861963272094,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":106.85873474537499,""Y"":78.03778202286585}},{""Position"":{""X"":124.32196341491078,""Y"":88.61409058616425}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":103.01130106072085,""Y"":229.31571362707044}}]"
3,335.8600202560425,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":64.45876139354488,""Y"":112.1913004580863}},{""Position"":{""X"":78.82003674049484,""Y"":14.676921832514253}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
3,358.7377785682678,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":-54.13470415150876,""Y"":109.46472479906147}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
0,0,"[{""Position"":{""X"":3.888807626289093,""Y"":3.888807626289093}},{""Position"":{""X"":-10.979416166409036,""Y"":18.757031418987225}},{""Position"":{""X"":-8.917920721700769,""Y"":18.757031418987225}},{""Position"":{""X"":15.994475263962519,""Y"":18.757031418987225}},{""Position"":{""X"":58.633657114073706,""Y"":18.757031418987225}}]"
4,313.87980632781984,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
4,341.2885907173157,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":434.30850802253184,""Y"":461.3901917438667}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":-54.13470415150876,""Y"":109.46472479906147}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
4,354.1876731872559,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":55.640325051691704,""Y"":46.62105546274465}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":171.8871427242743,""Y"":155.39021949754965}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
4,324.5454286575317,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":64.45876139354488,""Y"":112.1913004580863}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
4,341.75846767425537,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":64.45876139354488,""Y"":112.1913004580863}},{""Position"":{""X"":127.23731364276475,""Y"":139.40073597569733}},{""Position"":{""X"":-54.13470415150876,""Y"":109.46472479906147}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
4,326.7518853187561,"[{""Position"":{""X"":128.39335756255056,""Y"":115.72613710054121}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
4,269.52689085006716,"[{""Position"":{""X"":790.7471815052583,""Y"":813.8352564537357}},{""Position"":{""X"":106.62389941554227,""Y"":158.27840749896382}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
4,334.5839479446411,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":607.6818815343457,""Y"":766.0134232578381}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
4,339.9618777275085,"[{""Position"":{""X"":34.92288530886236,""Y"":58.301252716773035}},{""Position"":{""X"":44.95233979709886,""Y"":78.62666782459026}},{""Position"":{""X"":106.71387306471796,""Y"":241.61355363564684}},{""Position"":{""X"":24.881471199752912,""Y"":140.7431215581402}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
4,321.85353622436526,"[{""Position"":{""X"":227.20315422150787,""Y"":153.34405155303725}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":113.20554756036978,""Y"":189.7015432456075}},{""Position"":{""X"":74.54863676953238,""Y"":226.42072555891647}}]"
4,344.42208061218264,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":124.32196341491078,""Y"":88.61409058616425}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":103.01130106072085,""Y"":229.31571362707044}}]"
4,320.0530584335327,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
4,320.0530584335327,"[{""Position"":{""X"":179.47034059535065,""Y"":192.56396610481403}},{""Position"":{""X"":646.8543416734418,""Y"":638.8764295495467}},{""Position"":{""X"":1005.0201614981206,""Y"":1315.5609927911219}},{""Position"":{""X"":499.6282541027779,""Y"":540.6615968086529}},{""Position"":{""X"":1259.8337749250704,""Y"":1270.5408494868611}}]"
