Generation,Fitness,Footprint,EndPointError,Cost,Waypoints
0,250.35271215438843,919.072571889166,0,0,"[{""Position"":{""X"":67.2043605970342,""Y"":0.0}},{""Position"":{""X"":67.2043605970342,""Y"":64.93791172709501}},{""Position"":{""X"":32.64263203471076,""Y"":99.49964028941847}},{""Position"":{""X"":32.64263203471076,""Y"":128.91122427774678}},{""Position"":{""X"":61.51206207754701,""Y"":157.78065432058304}}]"
0,260.6789894104004,938.2069664631589,0,0,"[{""Position"":{""X"":3.7179350922176575E-15,""Y"":60.71848789065106}},{""Position"":{""X"":18.660735936243096,""Y"":60.71848789065106}},{""Position"":{""X"":38.35648258781123,""Y"":80.41423454221919}},{""Position"":{""X"":38.356482587811236,""Y"":145.3612885077975}},{""Position"":{""X"":-11.575903152412934,""Y"":195.29367424802166}}]"
0,193.19701280593873,820.1741920664944,0,0,"[{""Position"":{""X"":70.42033524828592,""Y"":0.0}},{""Position"":{""X"":50.31711612628291,""Y"":20.10321912200301}},{""Position"":{""X"":68.0601221521115,""Y"":37.8462251478316}},{""Position"":{""X"":108.83282465709476,""Y"":78.61892765281488}},{""Position"":{""X"":108.83282465709476,""Y"":134.4400428283162}}]"
0,205.58172082901,835.277026387923,0,0,"[{""Position"":{""X"":-28.562876439860794,""Y"":28.5628764398608}},{""Position"":{""X"":-1.885245370969347,""Y"":55.240507508752245}},{""Position"":{""X"":-13.715556662372668,""Y"":67.07081880015556}},{""Position"":{""X"":-13.715556662372666,""Y"":107.23831649602096}},{""Position"":{""X"":-49.255077394807984,""Y"":142.7778372284563}}]"
0,233.99550466537477,565.8124788149366,0,0,"[{""Position"":{""X"":21.72842151120999,""Y"":0.0}},{""Position"":{""X"":5.299696185260636,""Y"":16.428725325949358}},{""Position"":{""X"":59.89177633263573,""Y"":16.428725325949358}},{""Position"":{""X"":97.55423220522249,""Y"":16.428725325949358}},{""Position"":{""X"":109.98932511927055,""Y"":28.863818239997418}}]"
0,247.32234411239625,558.87367886642,0,0,"[{""Position"":{""X"":-1.7839115858078003,""Y"":43.15683364868164}},{""Position"":{""X"":61.59800236218588,""Y"":42.375904676383094}},{""Position"":{""X"":44.85356541898361,""Y"":59.120341619585375}},{""Position"":{""X"":72.22645051835985,""Y"":59.120341619585375}},{""Position"":{""X"":23.641692972261694,""Y"":107.70509916568355}}]"
0,189.81224756240846,872.1580802900796,0,0,"[{""Position"":{""X"":-33.23671086609486,""Y"":33.23671086609487}},{""Position"":{""X"":3.9760341408833355,""Y"":70.44945587307306}},{""Position"":{""X"":3.9760341408833377,""Y"":103.68441136281068}},{""Position"":{""X"":3.9760341408833386,""Y"":117.09608430255322}},{""Position"":{""X"":13.719217363160947,""Y"":126.83926752483083}}]"
0,245.1376329421997,754.6574509603793,0,0,"[{""Position"":{""X"":33.87280002686289,""Y"":0.0}},{""Position"":{""X"":1.5876064615878036,""Y"":32.285193565275094}},{""Position"":{""X"":1.5876064615878063,""Y"":75.9106291623383}},{""Position"":{""X"":1.5876064615878092,""Y"":122.96722838789606}},{""Position"":{""X"":32.991869341438026,""Y"":154.37149126774628}}]"
0,195.1468726158142,1010.2855999490425,0,0,"[{""Position"":{""X"":39.64878764333811,""Y"":39.64878764333811}},{""Position"":{""X"":39.64878764333812,""Y"":103.14440248500621}},{""Position"":{""X"":39.64878764333812,""Y"":124.94523896937093}},{""Position"":{""X"":104.01257717847813,""Y"":124.94523896937093}},{""Position"":{""X"":82.43371353954038,""Y"":146.52410260830868}}]"
0,134.565647367388,731.2922309628523,0,0,"[{""Position"":{""X"":-0.15829773130249244,""Y"":0.15829773130249247}},{""Position"":{""X"":-34.43310547806351,""Y"":34.43310547806351}},{""Position"":{""X"":-1.2827894760415433,""Y"":67.58342148008548}},{""Position"":{""X"":35.51607386700805,""Y"":104.38228482313508}},{""Position"":{""X"":41.40864761773081,""Y"":110.27485857385783}}]"
0,228.94612381458282,327.6048639459297,0,0,"[{""Position"":{""X"":21.94820692789803,""Y"":0.0}},{""Position"":{""X"":28.231336142032454,""Y"":0.0}},{""Position"":{""X"":-0.2784959730473986,""Y"":28.509832115079856}},{""Position"":{""X"":5.461136860362484,""Y"":28.509832115079856}},{""Position"":{""X"":15.786604981790806,""Y"":38.835300236508175}}]"
0,237.04298720359802,576.3747428093757,0,0,"[{""Position"":{""X"":-10.654889633618614,""Y"":10.654889633618614}},{""Position"":{""X"":58.89532566155531,""Y"":10.654889633618614}},{""Position"":{""X"":52.67347657630026,""Y"":16.876738718873664}},{""Position"":{""X"":52.67347657630026,""Y"":71.42770518642209}},{""Position"":{""X"":107.19415044852806,""Y"":71.42770518642209}}]"
1,309.1939654350281,555.9691715920928,0,0,"[{""Position"":{""X"":23.163421630859375,""Y"":2.106980085372925}},{""Position"":{""X"":53.39901351928711,""Y"":23.022305250167847}},{""Position"":{""X"":50.98833131790161,""Y"":5.958210706710815}},{""Position"":{""X"":92.53516817092896,""Y"":-8.00533413887024}},{""Position"":{""X"":64.0363621711731,""Y"":-86.54924893379211}}]"
1,359.1793831825256,1354.8944785171677,0,0,"[{""Position"":{""X"":15.869487762451172,""Y"":1.2240397930145264}},{""Position"":{""X"":-11.073738098144531,""Y"":55.951117277145386}},{""Position"":{""X"":69.37518310546875,""Y"":107.63112902641296}},{""Position"":{""X"":122.45069122314453,""Y"":205.69758868217468}},{""Position"":{""X"":-34.237648010253906,""Y"":314.51317858695984}}]"
1,309.1939654350281,555.9691715920928,0,0,"[{""Position"":{""X"":23.163421630859375,""Y"":2.106980085372925}},{""Position"":{""X"":53.39901351928711,""Y"":23.022305250167847}},{""Position"":{""X"":50.98833131790161,""Y"":5.958210706710815}},{""Position"":{""X"":92.53516817092896,""Y"":-8.00533413887024}},{""Position"":{""X"":64.0363621711731,""Y"":-86.54924893379211}}]"
1,359.1793831825256,1354.8944785171677,0,0,"[{""Position"":{""X"":15.869487762451172,""Y"":1.2240397930145264}},{""Position"":{""X"":-11.073738098144531,""Y"":55.951117277145386}},{""Position"":{""X"":69.37518310546875,""Y"":107.63112902641296}},{""Position"":{""X"":122.45069122314453,""Y"":205.69758868217468}},{""Position"":{""X"":-34.237648010253906,""Y"":314.51317858695984}}]"
1,359.1793831825256,1354.8944785171677,0,0,"[{""Position"":{""X"":15.869487762451172,""Y"":1.2240397930145264}},{""Position"":{""X"":-11.073738098144531,""Y"":55.951117277145386}},{""Position"":{""X"":69.37518310546875,""Y"":107.63112902641296}},{""Position"":{""X"":122.45069122314453,""Y"":205.69758868217468}},{""Position"":{""X"":-34.237648010253906,""Y"":314.51317858695984}}]"
1,359.1793831825256,1354.8944785171677,0,0,"[{""Position"":{""X"":15.869487762451172,""Y"":1.2240397930145264}},{""Position"":{""X"":-11.073738098144531,""Y"":55.951117277145386}},{""Position"":{""X"":69.37518310546875,""Y"":107.63112902641296}},{""Position"":{""X"":122.45069122314453,""Y"":205.69758868217468}},{""Position"":{""X"":-34.237648010253906,""Y"":314.51317858695984}}]"
1,305.45290155410765,1241.6219415599573,0,0,"[{""Position"":{""X"":-1.7839115858078003,""Y"":43.15683364868164}},{""Position"":{""X"":-73.67748153209686,""Y"":88.43641662597656}},{""Position"":{""X"":-25.369467616081238,""Y"":151.34081268310547}},{""Position"":{""X"":-17.51458728313446,""Y"":160.7655906677246}},{""Position"":{""X"":-17.967707067728043,""Y"":172.32742595672607}}]"
1,309.1939654350281,555.9691715920928,0,0,"[{""Position"":{""X"":23.163421630859375,""Y"":2.106980085372925}},{""Position"":{""X"":53.39901351928711,""Y"":23.022305250167847}},{""Position"":{""X"":50.98833131790161,""Y"":5.958210706710815}},{""Position"":{""X"":92.53516817092896,""Y"":-8.00533413887024}},{""Position"":{""X"":64.0363621711731,""Y"":-86.54924893379211}}]"
1,309.1939654350281,555.9691715920928,0,0,"[{""Position"":{""X"":23.163421630859375,""Y"":2.106980085372925}},{""Position"":{""X"":53.39901351928711,""Y"":23.022305250167847}},{""Position"":{""X"":50.98833131790161,""Y"":5.958210706710815}},{""Position"":{""X"":92.53516817092896,""Y"":-8.00533413887024}},{""Position"":{""X"":64.0363621711731,""Y"":-86.54924893379211}}]"
1,359.1793831825256,1354.8944785171677,0,0,"[{""Position"":{""X"":15.869487762451172,""Y"":1.2240397930145264}},{""Position"":{""X"":-11.073738098144531,""Y"":55.951117277145386}},{""Position"":{""X"":69.37518310546875,""Y"":107.63112902641296}},{""Position"":{""X"":122.45069122314453,""Y"":205.69758868217468}},{""Position"":{""X"":-34.237648010253906,""Y"":314.51317858695984}}]"
1,359.1793831825256,1354.8944785171677,0,0,"[{""Position"":{""X"":15.869487762451172,""Y"":1.2240397930145264}},{""Position"":{""X"":-11.073738098144531,""Y"":55.951117277145386}},{""Position"":{""X"":69.37518310546875,""Y"":107.63112902641296}},{""Position"":{""X"":122.45069122314453,""Y"":205.69758868217468}},{""Position"":{""X"":-34.237648010253906,""Y"":314.51317858695984}}]"
1,359.1793831825256,1354.8944785171677,0,0,"[{""Position"":{""X"":15.869487762451172,""Y"":1.2240397930145264}},{""Position"":{""X"":-11.073738098144531,""Y"":55.951117277145386}},{""Position"":{""X"":69.37518310546875,""Y"":107.63112902641296}},{""Position"":{""X"":122.45069122314453,""Y"":205.69758868217468}},{""Position"":{""X"":-34.237648010253906,""Y"":314.51317858695984}}]"
1,309.1939654350281,555.9691715920928,0,0,"[{""Position"":{""X"":23.163421630859375,""Y"":2.106980085372925}},{""Position"":{""X"":53.39901351928711,""Y"":23.022305250167847}},{""Position"":{""X"":50.98833131790161,""Y"":5.958210706710815}},{""Position"":{""X"":92.53516817092896,""Y"":-8.00533413887024}},{""Position"":{""X"":64.0363621711731,""Y"":-86.54924893379211}}]"
1,309.1939654350281,555.9691715920928,0,0,"[{""Position"":{""X"":23.163421630859375,""Y"":2.106980085372925}},{""Position"":{""X"":53.39901351928711,""Y"":23.022305250167847}},{""Position"":{""X"":50.98833131790161,""Y"":5.958210706710815}},{""Position"":{""X"":92.53516817092896,""Y"":-8.00533413887024}},{""Position"":{""X"":64.0363621711731,""Y"":-86.54924893379211}}]"
1,305.45290155410765,1241.6219415599573,0,0,"[{""Position"":{""X"":-1.7839115858078003,""Y"":43.15683364868164}},{""Position"":{""X"":-73.67748153209686,""Y"":88.43641662597656}},{""Position"":{""X"":-25.369467616081238,""Y"":151.34081268310547}},{""Position"":{""X"":-17.51458728313446,""Y"":160.7655906677246}},{""Position"":{""X"":-17.967707067728043,""Y"":172.32742595672607}}]"
