Generation,Fitness,Footprint,EndPointError,Cost,Waypoints
0,227.81300841569902,445.52544152272793,0,0,"[{""Position"":{""X"":7.934048373336502E-16,""Y"":12.957284302478879}},{""Position"":{""X"":-4.982760893335588,""Y"":17.94004519581447}},{""Position"":{""X"":-2.6397272343679856,""Y"":20.283078854782072}},{""Position"":{""X"":-2.6397272343679834,""Y"":54.2510491885822}},{""Position"":{""X"":4.749673728824454,""Y"":61.64045015177464}}]"
0,233.09343085289,477.77799741600666,0,0,"[{""Position"":{""X"":1.3664829528802502E-15,""Y"":22.316360175548557}},{""Position"":{""X"":14.947047910749854,""Y"":22.316360175548557}},{""Position"":{""X"":-10.748127305698477,""Y"":48.01153539199689}},{""Position"":{""X"":-10.748127305698477,""Y"":58.0064459336037}},{""Position"":{""X"":10.981384165902417,""Y"":79.7359574052046}}]"
0,276.2337901949883,738.1695813313769,0,0,"[{""Position"":{""X"":3.417782421577568E-15,""Y"":55.816622783926945}},{""Position"":{""X"":33.152778614633306,""Y"":88.96940139856025}},{""Position"":{""X"":33.152778614633306,""Y"":92.99109699974395}},{""Position"":{""X"":35.95998376549364,""Y"":95.79830215060429}},{""Position"":{""X"":44.389188810274746,""Y"":95.79830215060429}}]"
0,278.88778619766236,472.15965248024565,0,0,"[{""Position"":{""X"":-21.550549678092846,""Y"":21.550549678092846}},{""Position"":{""X"":8.689248156765753,""Y"":21.550549678092846}},{""Position"":{""X"":22.48492439464185,""Y"":35.346225915968944}},{""Position"":{""X"":54.52461990425613,""Y"":35.346225915968944}},{""Position"":{""X"":83.8667714496743,""Y"":64.68837746138712}}]"
0,319.66139068603513,1000.2608979998264,0,0,"[{""Position"":{""X"":35.32843780517578,""Y"":34.64006423950195}},{""Position"":{""X"":2.9642486572265625,""Y"":42.58584403991699}},{""Position"":{""X"":-7.394949913024902,""Y"":93.0582332611084}},{""Position"":{""X"":48.66035556793213,""Y"":157.268217086792}},{""Position"":{""X"":24.82357883453369,""Y"":239.9140682220459}}]"
0,244.02432165145873,722.8194049877792,0,0,"[{""Position"":{""X"":1.825830983993364E-15,""Y"":29.818082818075847}},{""Position"":{""X"":-39.546073700078466,""Y"":69.36415651815432}},{""Position"":{""X"":-39.546073700078466,""Y"":75.92081982334642}},{""Position"":{""X"":14.430308449495769,""Y"":75.92081982334642}},{""Position"":{""X"":-4.846419128384419,""Y"":95.19754740122661}}]"
0,185.86112229824067,451.7488971761967,0,0,"[{""Position"":{""X"":38.82464314791325,""Y"":0.0}},{""Position"":{""X"":0.4383277190110064,""Y"":38.38631542890225}},{""Position"":{""X"":-4.355325813241094,""Y"":43.17996896115435}},{""Position"":{""X"":3.4278795180685577,""Y"":50.963174292464004}},{""Position"":{""X"":40.74269666037339,""Y"":88.27799143476884}}]"
0,277.4105902671814,336.808193486347,0,0,"[{""Position"":{""X"":20.574137498581827,""Y"":20.574137498581827}},{""Position"":{""X"":42.81275547297021,""Y"":20.574137498581827}},{""Position"":{""X"":20.151163138842936,""Y"":43.235729832709104}},{""Position"":{""X"":24.144916664093472,""Y"":43.235729832709104}},{""Position"":{""X"":50.34818106091513,""Y"":69.43899422953076}}]"
0,300.5513684272766,654.5741734537924,0,0,"[{""Position"":{""X"":-13.934870719909668,""Y"":26.111736297607422}},{""Position"":{""X"":-12.2894606590271,""Y"":80.42886734008789}},{""Position"":{""X"":67.0214295387268,""Y"":54.77975845336914}},{""Position"":{""X"":87.77498483657837,""Y"":90.13181686401367}},{""Position"":{""X"":51.607046604156494,""Y"":46.56089782714844}}]"
0,237.0634621143341,639.8324791297647,0,0,"[{""Position"":{""X"":-22.346833769505057,""Y"":22.34683376950506}},{""Position"":{""X"":-18.94096328084172,""Y"":22.34683376950506}},{""Position"":{""X"":-18.94096328084172,""Y"":40.249954140173884}},{""Position"":{""X"":-41.78109792997097,""Y"":63.09008878930314}},{""Position"":{""X"":-31.129786762038947,""Y"":63.09008878930314}}]"
