Generation,Fitness,Footprint,EndPointError,Cost,Waypoints
0,279.15194902420046,703.6483415993088,0,0,"[{""Position"":{""X"":24.00920020252792,""Y"":24.00920020252792}},{""Position"":{""X"":51.31360839014647,""Y"":24.00920020252792}},{""Position"":{""X"":80.8051769368372,""Y"":53.50076874921866}},{""Position"":{""X"":120.60958362551014,""Y"":53.50076874921866}},{""Position"":{""X"":114.33666093268593,""Y"":59.773691442042875}}]"
0,283.51391739845275,525.2310834684757,0,0,"[{""Position"":{""X"":22.673245097920393,""Y"":22.673245097920393}},{""Position"":{""X"":36.84723465992516,""Y"":36.84723465992516}},{""Position"":{""X"":85.97608471159668,""Y"":36.84723465992516}},{""Position"":{""X"":47.17083474986513,""Y"":75.65248462165673}},{""Position"":{""X"":47.17083474986513,""Y"":88.99844998245277}}]"
0,182.5706139564514,500.4163312475664,0,0,"[{""Position"":{""X"":8.027500064286244,""Y"":0.0}},{""Position"":{""X"":8.027500064286244,""Y"":10.421705076257712}},{""Position"":{""X"":31.732970456528555,""Y"":10.421705076257712}},{""Position"":{""X"":64.03453183457731,""Y"":42.72326645430647}},{""Position"":{""X"":105.7694028027089,""Y"":42.72326645430647}}]"
0,319.3425488471985,1229.2351888128835,0,0,"[{""Position"":{""X"":-1.3194679021835327,""Y"":51.93559646606445}},{""Position"":{""X"":-23.288891196250916,""Y"":67.0302906036377}},{""Position"":{""X"":-33.34476411342621,""Y"":135.48574256896973}},{""Position"":{""X"":-55.26659142971039,""Y"":239.16646766662598}},{""Position"":{""X"":66.8630701303482,""Y"":130.60051155090332}}]"
0,244.65632390975952,754.7904197334958,0,0,"[{""Position"":{""X"":27.763027003254923,""Y"":27.763027003254923}},{""Position"":{""X"":64.22145180653071,""Y"":64.22145180653071}},{""Position"":{""X"":49.29039879288537,""Y"":79.15250482017605}},{""Position"":{""X"":18.347503680085218,""Y"":110.0953999329762}},{""Position"":{""X"":18.34750368008522,""Y"":144.2390912117034}}]"
0,192.73107891082765,742.4456020175353,0,0,"[{""Position"":{""X"":4.14200066596143,""Y"":4.14200066596143}},{""Position"":{""X"":4.142000665961433,""Y"":48.49697050395951}},{""Position"":{""X"":4.142000665961437,""Y"":100.68514333969841}},{""Position"":{""X"":55.59346739430316,""Y"":100.68514333969841}},{""Position"":{""X"":28.131251176388425,""Y"":128.14735955761316}}]"
0,242.1772156238556,953.6955291155606,0,0,"[{""Position"":{""X"":-38.798725633231896,""Y"":38.7987256332319}},{""Position"":{""X"":-38.798725633231896,""Y"":75.52909768733835}},{""Position"":{""X"":-45.83829629106815,""Y"":82.5686683451746}},{""Position"":{""X"":-34.80384306667152,""Y"":93.60312156957123}},{""Position"":{""X"":-6.0877192117841545,""Y"":122.31924542445859}}]"
0,226.26314482688903,422.47642121241677,0,0,"[{""Position"":{""X"":19.513920292184697,""Y"":0.0}},{""Position"":{""X"":49.24925628825287,""Y"":29.735335996068176}},{""Position"":{""X"":49.24925628825287,""Y"":32.3384013827106}},{""Position"":{""X"":40.63115681343564,""Y"":40.956500857527836}},{""Position"":{""X"":64.3399854311046,""Y"":64.66532947519678}}]"
0,261.08712005615234,1176.9268088125518,0,0,"[{""Position"":{""X"":-38.15680110232548,""Y"":38.15680110232549}},{""Position"":{""X"":-60.848788678425805,""Y"":60.84878867842582}},{""Position"":{""X"":-92.98890835164326,""Y"":92.98890835164327}},{""Position"":{""X"":-64.29771180700516,""Y"":92.98890835164327}},{""Position"":{""X"":-97.84122330366831,""Y"":126.53241984830643}}]"
0,330.3875310897827,955.3373130601948,0,0,"[{""Position"":{""X"":-8.847196578979492,""Y"":46.29933547973633}},{""Position"":{""X"":34.390676498413086,""Y"":86.71779251098633}},{""Position"":{""X"":-15.736268997192383,""Y"":90.9717607498169}},{""Position"":{""X"":-96.55319404602051,""Y"":57.57679080963135}},{""Position"":{""X"":-31.436601638793945,""Y"":179.50610446929932}}]"
0,128.2185157895088,391.8752433618877,0,0,"[{""Position"":{""X"":2.3983953616665995E-16,""Y"":3.9168768714970814}},{""Position"":{""X"":4.524246065272289E-16,""Y"":7.388654538471411}},{""Position"":{""X"":3.0301028394477934,""Y"":10.418757377919205}},{""Position"":{""X"":-6.301722297899025,""Y"":19.750582515266025}},{""Position"":{""X"":-2.037725569584013,""Y"":24.01457924358104}}]"
