Generation,Fitness,Footprint,EndPointError,Cost,Waypoints
0,207.7047526359558,966.761663871572,0,0,"[{""Position"":{""X"":-35.437962403164114,""Y"":35.43796240316412}},{""Position"":{""X"":-20.312320833888016,""Y"":50.56360397244022}},{""Position"":{""X"":-40.540122496317224,""Y"":70.79140563486943}},{""Position"":{""X"":-40.540122496317224,""Y"":112.66812407777812}},{""Position"":{""X"":-68.43795079338187,""Y"":140.56595237484277}}]"
0,192.75610828399658,911.1985341502162,0,0,"[{""Position"":{""X"":1.8998486034872627E-15,""Y"":31.02688227838445}},{""Position"":{""X"":-34.28201043186136,""Y"":65.30889271024581}},{""Position"":{""X"":-34.28201043186136,""Y"":118.33696009721913}},{""Position"":{""X"":11.428635264153122,""Y"":118.33696009721913}},{""Position"":{""X"":49.42616282279427,""Y"":118.33696009721913}}]"
0,192.55928721427918,704.1607174696182,0,0,"[{""Position"":{""X"":-33.86687695213485,""Y"":33.86687695213486}},{""Position"":{""X"":2.605011304717756,""Y"":70.33876520898747}},{""Position"":{""X"":40.5003963392462,""Y"":70.33876520898747}},{""Position"":{""X"":13.130089336658703,""Y"":97.70907221157498}},{""Position"":{""X"":10.735219739485599,""Y"":100.10394180874808}}]"
0,238.07698550224305,540.4427512437238,0,0,"[{""Position"":{""X"":-31.3314908285702,""Y"":31.331490828570203}},{""Position"":{""X"":-3.0754644549183823,""Y"":31.331490828570203}},{""Position"":{""X"":-0.3610933962982066,""Y"":34.04586188719038}},{""Position"":{""X"":54.682543419257954,""Y"":34.04586188719038}},{""Position"":{""X"":110.32404828666068,""Y"":34.04586188719038}}]"
0,278.8069348335266,510.1204509005702,0,0,"[{""Position"":{""X"":5.666782911811402E-16,""Y"":9.254558809538942}},{""Position"":{""X"":-22.923308611452626,""Y"":32.177867420991575}},{""Position"":{""X"":29.874999601293354,""Y"":32.177867420991575}},{""Position"":{""X"":53.52028657846935,""Y"":55.823154398167574}},{""Position"":{""X"":69.15340224687499,""Y"":71.45627006657321}}]"
0,153.5579545021057,965.805169533975,0,0,"[{""Position"":{""X"":2.443311748504653E-15,""Y"":39.902308979303776}},{""Position"":{""X"":5.891734031907775E-15,""Y"":96.21931868045267}},{""Position"":{""X"":24.11868812708736,""Y"":96.21931868045267}},{""Position"":{""X"":-12.297751684514225,""Y"":132.63575849205426}},{""Position"":{""X"":24.94234479403471,""Y"":169.8758549706032}}]"
0,195.25260436534882,488.1835162031357,0,0,"[{""Position"":{""X"":21.483979342978706,""Y"":0.0}},{""Position"":{""X"":2.845005438983108,""Y"":18.638973903995602}},{""Position"":{""X"":-15.199239420427205,""Y"":36.68321876340592}},{""Position"":{""X"":-10.442178838853561,""Y"":41.440279344979565}},{""Position"":{""X"":-43.092887815793475,""Y"":74.0909883219195}}]"
0,228.99490904808044,620.5679072209504,0,0,"[{""Position"":{""X"":22.520879277494963,""Y"":22.520879277494963}},{""Position"":{""X"":59.626413732560835,""Y"":59.626413732560835}},{""Position"":{""X"":67.75165482273613,""Y"":59.626413732560835}},{""Position"":{""X"":67.75165482273613,""Y"":76.09385212702543}},{""Position"":{""X"":52.71159843252806,""Y"":91.1339085172335}}]"
0,186.93016963005067,692.3645314528106,0,0,"[{""Position"":{""X"":2.8445612440855714E-15,""Y"":46.45521053198466}},{""Position"":{""X"":3.663945833667719E-15,""Y"":59.83677638677046}},{""Position"":{""X"":8.386573818951298,""Y"":59.83677638677046}},{""Position"":{""X"":37.916292498756604,""Y"":89.36649506657577}},{""Position"":{""X"":37.916292498756604,""Y"":137.86389099789454}}]"
0,181.05299408733845,721.9369757294651,0,0,"[{""Position"":{""X"":0.7743532208856833,""Y"":0.0}},{""Position"":{""X"":31.751674239844718,""Y"":30.977321018959035}},{""Position"":{""X"":61.42365926316168,""Y"":60.649306042275995}},{""Position"":{""X"":83.91270920188386,""Y"":83.13835598099817}},{""Position"":{""X"":83.91270920188386,""Y"":134.10226634796362}}]"
