Generation,Fitness,Waypoints
1,291.69988799095154,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.08521025313621,""Y"":34.93256756920008}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":55.789041658276304,""Y"":123.55012975333146}}]"
1,309.95795583724976,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":73.2613102466286,""Y"":60.40660223907386}},{""Position"":{""X"":88.78602117940825,""Y"":63.85768967017003}},{""Position"":{""X"":2.164082760400923,""Y"":143.12720007675384}},{""Position"":{""X"":3.069298039657081,""Y"":185.29035453077935}}]"
1,279.7133568286896,"[{""Position"":{""X"":39.0140306878221,""Y"":0.0}},{""Position"":{""X"":53.623085437994405,""Y"":14.609054750172303}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
1,324.9569330215454,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":88.78648537253655,""Y"":30.593041887536526}},{""Position"":{""X"":2.164082760400923,""Y"":143.12720007675384}},{""Position"":{""X"":3.069298039657081,""Y"":185.29035453077935}}]"
0,0,"[{""Position"":{""X"":57.69603383588185,""Y"":0.0}},{""Position"":{""X"":71.52563338611043,""Y"":0.0}},{""Position"":{""X"":131.67327893609962,""Y"":0.0}},{""Position"":{""X"":131.67327893609962,""Y"":65.95618182663857}},{""Position"":{""X"":166.0308109437717,""Y"":65.95618182663857}}]"
2,323.0697359085083,"[{""Position"":{""X"":54.64506163669543,""Y"":44.622093608573735}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":88.78648537253655,""Y"":30.593041887536526}},{""Position"":{""X"":2.164082760400923,""Y"":143.12720007675384}},{""Position"":{""X"":3.069298039657081,""Y"":185.29035453077935}}]"
2,244.2898440361023,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":251.19148706658055,""Y"":337.0356075085056}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
2,293.51586923599245,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
2,269.6201009750366,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":251.19148706658055,""Y"":337.0356075085056}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":8.207150012971278,""Y"":217.63315361393614}}]"
2,307.1368140459061,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":258.4818182140878,""Y"":386.9801918472952}},{""Position"":{""X"":-80.25438780632706,""Y"":93.39473305248342}},{""Position"":{""X"":-41.252174402485664,""Y"":93.39473305248342}}]"
